ID,ATTi1,ATTi1R,ATTi2,ATTi3,ATTc1,ATTc1R,ATTc2,ATTc3,PNA1_t1,PNA2_t1,PNA3_t1,PNA4_t1,PNA5_t1,PNA6_t1,PNA7_t1,PNA8_t1,PNA9_t1,PNA10_t1,PNA11_t1,PNA12_t1,MMX1_t1,MMX2_t1,MMX3_t1,MMX4_t1,MMX5_t1,KSI1_t1,KSI2_t1,KSI3_t1,KSI4_t1,CS1_t1,CS2_t1,CS3_t1,WE1_t1,WE2_t1,WE3_t1,WE4_t1,WE5_t1,WE6_t1,WE7_t1,WE8_t1,WE9_t1,SD1_t1,SD2_t1,SD3_t1,SD4_t1,SD5_t1,PA_life_t1,PA_health_t1,PA_work_t1,JD1,JD2,JD3,JD4,JD4_R,JD5,KN1,KN2,KN3,KN4,TD1,TD2,TD3,OPEN1,OPEN2,OPEN3,IDg1_t1,IDw1_t1,IDg2_t1,IDw2_t1,age_t1,gender_t1,edu_t1,SO_t1,COMexp_year,COMexp_mon,GOUexp_year,GOUexp_mon,GOU_n,level,level_2,IND,IND_other,SS1,SS2,BJW1,BJW2,BJW3,BJW4,BJW5,BJW6,PNA1_t2,PNA3_t2,PNA5_t2,PNA6_t2,PNA7_t2,PNA8_t2,PNA9_t2,PNA10_t2,PNA11_t2,PNA12_t2,MMX1_t2,MMX2_t2,MMX3_t2,MMX4_t2,MMX5_t2,KSI1_t2,KSI2_t2,KSI3_t2,KSI4_t2,CS1_t2,CS2_t2,CS3_t2,WE1_t2,WE2_t2,WE3_t2,WE4_t2,WE5_t2,WE6_t2,WE7_t2,WE8_t2,WE9_t2,PA_life_t2,PA_health_t2,PA_work_t2,BSRS1,BSRS2,BSRS3,BSRS4,BSRS5,SE1,SE2,SE2_R,SD1_t2,SD2_t2,SD3_t2,SD4_t2,SD5_t2,LON1,LON2,LON3,LON3_R,LON4,LON5,LON6,LON6_R,LON7,LON8,IDg1_t2,IDw1_t2,IDg2_t2,IDw2_t2,VOTE1,VOTE1_other,VOTE2,VOTE3,VOTE4,age_t2,gender_t2,edu_t2,SO_t2,REL,mPA_t1_4,mPA_t1_6,mNA_t1,mMMX_t1,mKSI_t1,mCS_t1,mWE_t1,mSD_t1,mJD_t1,mKN_t1,mTD_t1,mOPEN_t1,mSS_t2,mBJW_t2,mPA_t2,mNA_t2,mMMX_t2,mKSI_t2,mCS_t2,mWE_t2,mBSRS_t2,mSE_t2,mSD_t2,mLON_t2,xPA,xNA,xMMX,xKSI,xCS,xWE,xSD,xPAlife,xPAhealth,xPAwork,midAtti,midAttc,xsAtti,xyAttic,ysAttc,SOdummy,Wellbeiing_allT1,ATTi_both,ATTc_both,xATT_imc,xATT_ab,absxPA,absxKSI,tenure_group,xPA6,xPA4,mPA_t1
193,2,4.00,4,3,3,3.00,2,2,3,2,2,2,3,4,4,4,3,2,2,5,4,4,4,2,3,4,4,4,4,2,4,3,2,2,2,5,2,1,4,5,3,4,4,2,4,4,6,1,5,5,4,5,2,4,5,4,4,3,3,5,4,2,4,4,4,5,5,5,4,40,1,7,1,2,11.0,4,.0,20,3, ,9, ,1,1,2,3,4,3,2,2,4,2,4,4,2,4,3,1,1,4,3,4,4,2,2,4,4,4,4,3,3,3,3,3,3,5,2,2,4,5,3,6,1,5,4,3,4,2,2,5,2,4,5,5,3,5,3,2,2,2,4,3,2,4,2,2,3,5,5,6,4,1, ,1,2,4,40,1,7,1,1,3.00,2.67,3.60,3.40,4.00,3.00,2.89,3.60,4.60,3.50,3.67,4.00,1.00,2.67,3.50,2.80,3.00,4.00,3.00,3.33,3.00,4.50,4.20,2.50,.50,-.80,-.40,.00,.00,.44,.60,.00,.00,.00,-1.00,.00,1.00,.00,.00,1.00,4.00,4.00,2.50,1.50,1.50,.83,.00,4.00,.83,.50,3.00
43,2,4.00,5,5,3,3.00,3,3,5,4,4,4,3,4,1,2,1,2,1,3,5,4,5,5,4,4,4,4,5,5,4,4,4,4,4,3,2,2,3,2,2,3,3,1,2,2,6,3,4,3,5,3,4,2,2,3,3,2,2,4,2,1,3,2,3,6,6,6,3,27,1,7,1,1,10.0,1,10.0,30,2, ,12, ,1,1,2,3,3,2,3,3,5,4,4,4,2,3,2,1,1,3,4,4,4,4,3,5,4,5,5,5,4,4,3,3,3,3,3,3,3,3,3,7,3,4,1,1,2,1,2,4,2,4,2,2,1,1,1,1,1,2,4,2,3,4,2,1,2,5,5,6,4,1, ,1,3,3,27,1,7,1,1,4.00,4.00,1.60,4.60,4.25,4.33,2.89,2.20,3.00,2.50,2.33,2.67,1.00,2.67,4.25,2.20,3.80,4.75,4.33,3.00,1.40,4.00,1.40,2.00,.25,.60,-.80,.50,.00,.11,-.80,1.00,.00,.00,-1.00,.00,1.00,.00,.00,1.00,4.33,4.50,3.00,1.50,1.50,.25,.50,1.83,.25,.25,4.00
8,2,4.00,5,5,4,2.00,4,4,2,2,2,3,2,2,3,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,2,2,2,2,2,3,3,3,4,2,7,2,5,3,3,2,3,3,3,4,4,4,4,4,4,3,4,3,4,5,4,6,4,37,0,7,1,2,3.0,2,3.0,3,2, ,12, ,1,2,2,1,2,4,3,4,3,2,2,2,3,3,1,2,1,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,3,2,2,2,2,3,7,2,5,2,2,2,2,2,4,3,3,2,2,2,3,2,1,1,2,4,1,1,3,3,2,1,4,4,6,4,1, ,3,3,2,36,0,7,1,1,2.00,2.17,2.20,4.00,4.00,4.00,2.33,3.00,2.80,4.00,3.67,3.67,1.50,2.67,2.25,2.20,4.00,4.00,4.00,2.22,2.00,3.50,2.20,1.75,.25,.00,.00,.00,.00,-.11,-.80,.00,.00,.00,-1.00,1.00,1.00,-1.00,1.00,1.00,4.67,4.50,3.00,1.50,1.50,.08,.00,2.25,.08,.25,2.00
1,1,5.00,5,4,3,3.00,3,3,3,3,3,4,3,3,1,2,1,1,1,3,4,4,5,4,4,4,3,3,4,4,4,5,4,4,3,4,3,5,3,4,3,2,2,1,3,2,7,3,5,4,3,2,4,2,2,5,5,5,5,3,3,3,4,3,4,5,6,6,3,27,1,7,3,0,8.0,0,1.0,6,1, ,0,科技,2,2,2,2,3,2,4,3,2,2,1,2,2,4,1,1,1,3,4,4,4,4,4,4,4,4,4,3,4,4,2,2,2,3,2,4,2,3,2,6,3,3,3,2,1,3,1,4,3,3,3,2,2,4,3,3,2,2,4,1,3,3,3,2,2,5,5,6,2,1, ,1,1,2,27,1,7,3,7,3.00,3.17,1.60,4.20,3.50,4.33,3.67,2.00,2.60,5.00,3.00,3.67,2.00,2.67,1.75,2.20,4.00,4.00,3.67,2.44,2.00,3.50,2.80,2.50,-1.25,.60,-.20,.50,-.67,-1.22,.80,-1.00,.00,-2.00,-2.00,.00,4.00,.00,.00,.00,5.00,5.00,3.00,2.00,2.00,1.42,.50,.08,-1.42,-1.25,3.00
3,1,5.00,5,5,3,3.00,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,4,4,4,4,3,3,3,3,3,3,4,3,3,3,4,3,3,3,4,4,3,5,2,4,4,3,4,3,3,3,4,4,3,3,4,4,4,3,3,3,4,4,3,3,34,0,6,3,0,3.0,0,3.0,9,1, ,0,約聘教師,2,2,2,1,3,2,3,5,3,2,2,3,3,4,3,1,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,1,2,1,4,2,5,2,4,3,2,2,2,2,3,3,3,4,4,3,4,4,4,4,2,4,4,4,3,3,4,4,6,5,6,4,1, ,2,1,3,34,0,6,3,3,3.00,3.00,3.20,3.60,4.00,3.00,3.22,3.40,3.40,3.50,4.00,3.00,2.00,2.67,2.50,3.60,3.00,3.00,3.33,2.33,2.20,3.00,3.80,3.88,-.50,.40,-.60,-1.00,.33,-.89,.40,.00,.00,.00,-2.00,.00,4.00,.00,.00,.00,3.67,5.00,3.00,2.00,2.00,.50,1.00,.25,-.50,-.50,3.00
130,1,5.00,5,5,3,3.00,3,3,3,3,4,3,2,2,4,4,3,4,1,5,4,4,4,4,4,3,3,3,3,4,4,4,2,3,3,4,1,4,3,4,4,4,4,1,3,2,6,2,4,4,3,2,4,2,5,4,4,4,5,2,2,4,3,3,3,5,5,6,3,22,1,6,3,0,2.0,0,2.0,8,1, ,18, ,3,3,1,3,1,3,2,2,2,4,2,2,4,4,4,4,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,3,4,2,4,3,4,3,6,3,5,2,4,3,4,4,2,4,2,4,4,2,3,3,4,3,1,5,3,4,1,5,4,2,4,3,5,3,1, ,2,2,4,22,1,6,3,7,2.75,2.83,3.40,4.00,3.00,4.00,3.11,2.80,3.20,4.25,2.67,3.00,3.00,2.00,2.50,3.80,4.00,3.00,3.00,3.11,3.40,2.00,3.20,3.75,-.25,.40,.00,.00,-1.00,.00,.40,.00,1.00,1.00,-2.00,.00,4.00,.00,.00,.00,4.00,5.00,3.00,2.00,2.00,.33,.00,.17,-.33,-.25,2.75
139,1,5.00,5,5,3,3.00,3,3,3,3,3,3,3,4,2,2,1,1,2,3,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,4,5,3,4,4,3,2,3,7,2,5,5,5,5,3,3,4,4,4,4,4,4,5,5,4,4,4,5,5,5,4,28,1,6,5,3,.0,3,.0,125,1, ,4, ,3,3,3,3,4,4,4,4,4,4,3,5,2,3,2,2,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,3,8,3,5,2,2,2,2,1,4,2,4,2,3,2,2,2,3,1,2,4,2,2,4,2,2,2,6,6,6,5,1, ,3,1,3,28,1,6,5,3,3.25,3.17,2.00,4.60,4.00,4.00,3.44,3.20,4.40,4.00,4.67,4.00,3.00,3.67,4.00,2.20,4.00,4.00,4.00,3.78,1.80,4.00,2.20,2.25,.75,.20,-.60,.00,.00,.33,-1.00,1.00,1.00,.00,-2.00,.00,4.00,.00,.00,.00,4.67,5.00,3.00,2.00,2.00,.83,.00,3.00,.83,.75,3.25
156,1,5.00,5,5,4,2.00,4,3,3,3,2,4,3,2,4,4,4,2,5,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,2,2,2,3,2,8,3,6,2,2,2,4,2,2,4,4,4,4,4,4,4,4,4,4,5,5,6,4,33,0,7,2,2,8.0,2,8.0,200,1, ,2, ,3,3,1,2,2,2,2,3,1,2,3,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,8,3,6,1,1,1,2,1,4,2,4,2,2,2,3,1,2,1,3,3,2,1,3,3,2,2,4,5,6,4,1, ,3,1,3,33,0,7,2,1,2.50,2.83,4.20,4.00,4.00,5.00,4.00,2.20,2.00,4.00,4.00,4.00,3.00,2.00,2.25,4.00,4.00,4.00,4.00,3.78,1.20,4.00,2.00,2.00,-.25,-.20,.00,.00,-1.00,-.22,-.20,.00,.00,.00,-2.00,1.00,4.00,-2.00,1.00,.00,5.67,5.00,3.00,2.00,2.00,.58,.00,2.67,-.58,-.25,2.50
164,1,5.00,5,5,1,5.00,1,5,2,4,3,4,4,4,1,3,1,2,1,1,5,4,5,5,5,3,3,4,4,4,4,4,2,3,3,4,4,5,4,2,3,3,2,2,4,2,7,3,5,3,2,2,4,2,3,4,4,4,4,4,5,5,5,4,4,4,5,6,4,27,0,6,3,0,6.0,0,6.0,9,1, ,1, ,2,2,1,1,1,1,1,1,3,2,2,4,3,3,2,1,5,3,4,4,5,5,5,3,4,4,4,4,4,4,3,3,3,4,3,4,4,3,2,7,3,5,1,2,2,2,1,4,2,4,2,3,2,5,2,2,1,3,3,2,3,5,1,2,2,4,3,6,4,1, ,3,3,2,27,0,6,3,7,3.25,3.50,1.40,4.80,3.50,4.00,3.33,2.60,2.40,4.00,4.67,4.33,2.00,1.00,2.75,3.20,4.60,3.75,4.00,3.22,1.60,4.00,2.80,2.00,-.50,1.80,-.20,.25,.00,-.11,.20,.00,.00,.00,-2.00,-2.00,4.00,4.00,4.00,.00,5.00,5.00,3.00,2.00,2.00,.75,.25,.50,-.75,-.50,3.25
186,1,5.00,5,5,3,3.00,3,3,3,4,2,4,1,1,4,5,4,1,5,5,5,4,3,2,1,4,4,3,5,1,1,2,2,1,1,1,1,1,1,1,1,3,3,3,3,2,5,3,2,4,3,2,1,5,4,3,2,2,4,3,4,5,3,2,2,4,5,6,2,31,0,6,2,0,6.0,0,6.0,9,1, ,0,傳媒,3,1,3,4,2,4,2,4,4,3,2,2,4,4,1,2,4,4,4,4,4,4,3,3,4,3,4,4,4,4,3,2,2,2,1,1,2,1,1,6,3,2,2,2,3,2,2,4,3,3,2,2,3,3,2,1,1,2,4,2,3,2,4,2,4,4,4,6,2,1, ,3,1,3,31,0,6,2,6,1.75,2.50,4.60,3.00,4.00,1.33,1.11,2.80,3.60,2.75,4.00,2.33,2.00,3.17,2.75,3.40,3.80,3.50,4.00,1.67,2.20,3.50,2.40,2.63,1.00,-1.20,.80,-.50,2.67,.56,-.40,1.00,.00,.00,-2.00,.00,4.00,.00,.00,.00,3.33,5.00,3.00,2.00,2.00,.25,.50,.50,.25,1.00,1.75
189,1,5.00,5,5,3,3.00,3,3,3,4,3,4,3,3,4,5,4,2,5,3,5,4,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,3,3,2,4,4,3,4,3,4,2,4,3,3,2,4,2,2,5,4,4,4,4,4,4,4,4,4,4,4,6,4,30,1,6,3,1,8.0,1,8.0,7,1, ,16, ,2,2,2,1,3,3,2,2,2,3,2,2,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,3,2,2,3,2,5,2,4,2,3,3,4,3,3,4,2,4,4,3,4,4,3,2,2,4,3,3,2,4,2,4,4,5,6,4,0,選務,3,4,1,30,1,6,2,1,3.00,3.33,4.20,4.40,4.00,4.00,2.78,3.60,2.40,4.25,4.00,4.00,2.00,2.17,2.25,4.00,4.00,4.00,4.00,2.56,3.00,2.50,3.80,3.13,-.75,-.20,-.40,.00,.00,-.22,.20,1.00,.00,.00,-2.00,.00,4.00,.00,.00,.00,3.33,5.00,3.00,2.00,2.00,1.08,.00,1.67,-1.08,-.75,3.00
163,1,5.00,5,5,4,2.00,4,4,5,4,4,5,3,5,5,5,3,4,5,5,4,5,5,4,4,5,4,4,5,4,5,3,4,4,4,4,2,4,3,3,4,3,4,1,4,4,7,3,5,5,4,2,5,1,3,5,4,3,4,4,2,2,3,1,4,6,6,6,5,26,1,6,3,1,.0,1,.0,10,1, ,0,教育,3,2,4,3,4,4,3,5,4,3,1,4,2,1,1,1,4,4,4,4,5,3,4,5,5,5,5,4,5,4,4,3,4,3,3,5,4,4,3,8,3,5,4,3,4,2,4,5,1,5,4,3,2,3,3,4,1,3,3,1,2,5,1,2,3,4,5,6,4,1, ,4,1,2,26,1,6,3,7,4.25,4.33,4.60,4.40,4.50,4.00,3.56,3.20,3.00,4.00,2.67,2.67,2.50,3.83,3.00,2.40,4.00,5.00,4.33,3.67,3.40,5.00,3.00,2.13,-1.25,-2.20,-.40,.50,.33,.11,-.20,1.00,.00,.00,-2.00,1.00,4.00,-2.00,1.00,.00,5.00,5.00,3.00,2.00,2.00,1.33,.50,1.00,-1.33,-1.25,4.25
35,1,5.00,5,5,4,2.00,4,3,2,3,3,2,4,3,4,3,1,1,4,4,4,3,5,2,3,5,5,5,5,4,3,3,4,4,4,4,3,2,3,4,3,4,5,3,4,3,7,2,5,5,4,5,2,4,2,4,4,4,3,4,3,2,4,3,3,5,6,6,5,31,1,6,2,7,10.0,7,10.0,12,3, ,0,廣告行銷,2,3,2,2,2,2,2,3,3,2,3,4,2,3,1,1,2,3,3,3,4,2,2,5,5,5,5,4,3,3,3,4,3,3,2,2,2,4,3,7,2,5,3,2,3,2,1,4,2,4,3,4,3,2,2,2,1,3,3,1,1,4,2,2,2,5,6,6,5,1, ,5,2,3,31,1,6,2,7,3.00,2.83,3.20,3.40,5.00,3.33,3.44,3.80,4.00,3.75,3.00,3.33,2.50,2.17,3.00,2.20,2.80,5.00,3.33,2.89,2.20,4.00,2.80,1.75,.00,-1.00,-.60,.00,.00,-.56,-1.00,.00,.00,.00,-2.00,1.00,4.00,-2.00,1.00,.00,4.67,5.00,3.00,2.00,2.00,.17,.00,7.83,.17,.00,3.00
60,2,4.00,4,4,4,2.00,2,4,4,3,3,4,4,4,2,2,1,1,2,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,4,3,3,4,4,3,3,2,2,2,2,7,4,6,3,3,3,4,2,2,4,4,4,3,4,3,1,4,4,4,4,5,6,4,35,0,7,1,10,8.0,10,8.0,84,2, ,16, ,2,4,4,4,4,3,4,4,4,3,4,4,2,2,1,1,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,7,4,6,2,2,3,3,2,4,2,4,3,3,2,2,2,1,1,4,2,3,1,4,2,2,1,5,4,5,4,4, ,1,3,1,35,0,7,1,2,3.75,3.67,2.00,4.00,4.00,4.33,3.56,2.20,2.60,3.75,2.67,4.00,3.00,3.83,3.75,2.40,4.00,3.75,4.00,3.67,2.40,4.00,2.40,1.63,.00,.40,.00,-.25,-.33,.11,.20,.00,.00,.00,-1.00,1.00,1.00,-1.00,1.00,1.00,5.67,4.00,2.00,2.00,2.00,.08,.25,10.67,.08,.00,3.75
44,1,5.00,5,3,2,4.00,2,3,3,2,2,2,3,4,4,4,2,1,3,4,4,4,4,2,2,4,4,4,4,2,2,2,2,2,2,5,2,2,4,4,2,3,3,3,3,4,4,3,3,3,4,4,2,4,4,4,4,4,4,4,4,4,3,3,3,4,5,6,4,26,0,7,1,0,2.0,0,2.0,3,1, ,1, ,1,1,2,2,2,2,4,2,3,2,3,3,3,3,1,1,3,3,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,4,2,2,4,5,3,4,3,3,1,2,2,2,4,5,2,4,3,3,2,3,2,1,1,4,2,1,1,3,3,3,3,5,5,6,5,1, ,1,3,3,26,0,7,1,1,3.00,2.67,3.40,3.20,4.00,2.00,2.78,3.20,3.80,4.00,4.00,3.00,1.00,2.33,2.75,2.60,4.00,4.00,2.00,2.89,2.20,4.50,2.60,1.88,-.25,-.80,.80,.00,.00,.11,-.60,.00,.00,.00,-2.00,-1.00,4.00,2.00,1.00,1.00,3.33,5.00,3.00,2.00,2.00,.08,.00,.17,.08,-.25,3.00
121,1,5.00,5,5,3,3.00,3,3,1,4,1,4,1,1,1,1,1,1,1,1,3,3,3,3,3,4,4,4,3,4,3,3,1,1,1,1,1,1,1,1,1,5,5,3,5,5,5,2,2,3,1,5,3,3,3,4,4,4,4,4,4,3,5,5,5,3,6,6,2,29,1,6,1,0,11.0,0,11.0,10,1, ,16, ,1,1,2,2,3,2,2,2,3,2,1,2,1,5,3,2,5,5,3,5,3,4,4,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,5,2,2,4,3,3,4,4,3,3,3,4,5,5,5,1,1,1,3,3,2,3,2,4,1,1,1,4,6,1,1, ,1,1,2,29,1,6,1,4,1.00,2.00,1.00,3.00,3.75,3.33,1.00,4.60,3.00,4.00,3.67,5.00,1.00,2.17,2.00,3.80,3.80,3.00,3.00,1.00,3.60,3.00,4.00,2.00,1.00,2.80,.80,-.75,-.33,.00,-.60,.00,.00,.00,-2.00,.00,4.00,.00,.00,1.00,3.00,5.00,3.00,2.00,2.00,.00,.75,.92,.00,1.00,1.00
157,1,5.00,5,5,3,3.00,3,5,3,4,4,4,5,5,2,2,2,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,5,4,3,2,2,3,3,8,4,7,5,3,2,4,2,3,5,5,5,5,5,5,2,5,5,4,6,6,6,6,25,0,6,1,0,5.0,1,.0,35,1, ,4, ,1,1,1,2,1,2,2,2,3,4,4,4,2,2,2,2,2,3,3,4,3,4,4,4,4,3,4,5,5,4,3,3,3,4,3,3,5,5,3,7,4,7,1,1,2,2,1,4,2,4,1,1,1,1,1,1,1,3,3,1,1,4,2,1,1,5,5,6,5,1, ,1,1,5,25,0,6,1,7,4.25,4.17,2.40,5.00,5.00,5.00,4.56,2.60,3.00,5.00,4.00,4.67,1.00,1.67,3.75,2.20,3.60,3.75,4.67,3.56,1.40,4.00,1.00,1.38,-.50,-.20,-1.40,-1.25,-.33,-1.00,-1.60,-1.00,.00,.00,-2.00,.00,4.00,.00,.00,1.00,6.33,5.00,3.00,2.00,2.00,.42,1.25,1.00,-.42,-.50,4.25
159,2,4.00,4,2,4,2.00,2,3,3,2,1,2,1,3,4,4,3,1,4,4,3,4,3,3,2,2,2,2,2,3,1,1,2,2,2,3,1,2,1,2,2,4,4,5,4,5,4,2,2,4,4,5,2,4,5,2,2,1,3,3,2,2,2,3,2,5,5,6,1,25,0,7,1,0,2.0,0,2.0,30,1, ,4, ,2,2,2,1,2,1,1,2,3,2,2,3,3,2,2,2,2,2,4,5,3,4,4,3,3,3,4,3,4,4,2,3,2,3,3,1,2,2,2,5,3,4,2,2,2,2,2,3,3,3,3,3,4,4,4,2,2,3,3,2,2,3,3,2,3,3,4,4,3,1, ,2,3,2,25,0,7,1,7,2.00,2.00,3.80,3.00,2.00,1.67,1.89,4.40,4.40,2.00,2.33,2.33,2.00,1.50,2.50,2.20,4.00,3.25,3.67,2.22,2.00,3.00,3.60,2.38,.50,-1.60,1.00,1.25,2.00,.33,-.80,1.00,1.00,2.00,-1.00,1.00,1.00,-1.00,1.00,1.00,2.67,4.00,2.00,2.00,2.00,.50,1.25,.17,.50,.50,2.00
200,1,5.00,5,5,2,4.00,2,3,4,2,1,2,1,3,1,1,1,3,1,4,4,4,4,5,4,4,4,4,5,2,3,4,2,2,2,3,2,1,1,4,1,4,5,3,4,2,5,3,3,4,2,4,2,4,3,4,4,4,4,5,4,1,4,4,4,5,6,6,3,24,1,6,1,1,5.0,1,5.0,6,1, ,13, ,1,1,2,2,2,4,1,2,3,1,1,3,2,1,1,1,1,3,4,5,4,2,4,4,4,4,4,2,2,4,2,2,2,2,2,2,1,2,2,5,2,3,2,3,4,2,4,2,4,2,4,4,3,4,3,4,4,1,5,2,3,2,4,4,2,5,6,6,3,1, ,2,1,2,24,1,6,1,6,2.25,2.17,1.60,4.20,4.25,3.00,2.00,3.60,3.40,4.00,3.33,4.00,1.00,2.17,2.00,1.60,3.80,4.00,2.67,1.89,3.00,2.00,3.60,3.50,-.25,.00,-.40,-.25,-.33,-.11,.00,.00,-1.00,.00,-2.00,-1.00,4.00,2.00,1.00,1.00,3.67,5.00,3.00,2.00,2.00,.17,.25,1.42,-.17,-.25,2.25
205,1,5.00,5,5,3,3.00,3,3,4,3,1,3,1,3,3,5,3,3,1,5,3,3,3,4,3,3,3,3,3,3,3,3,3,3,1,3,1,1,1,3,1,3,5,3,3,3,5,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,6,2,24,0,5,1,2,2.0,2,3.0,18,1, ,0,場務人員,2,4,3,1,2,3,4,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,3,1,1,1,1,1,5,3,4,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,1, ,2,3,4,25,0,5,1,6,2.25,2.50,3.40,3.20,3.00,3.00,1.89,3.40,3.00,3.00,3.00,3.00,3.00,2.67,2.75,2.80,3.00,3.00,2.33,1.22,3.00,2.50,3.00,3.13,.50,-.60,-.20,.00,-.67,-.67,-.40,.00,.00,.00,-2.00,.00,4.00,.00,.00,1.00,4.00,5.00,3.00,2.00,2.00,.25,.00,2.25,.25,.50,2.25
111,2,4.00,4,4,4,2.00,2,3,1,1,2,2,1,3,4,4,4,3,4,4,4,4,4,3,3,4,4,4,4,3,3,3,2,2,2,2,1,2,2,4,2,4,4,2,3,3,2,2,2,4,4,3,2,4,4,3,3,3,2,3,2,2,3,3,2,5,5,5,2,26,1,6,1,4,5.0,4,5.0,30,1, ,4, ,3,3,2,2,2,2,2,2,2,2,2,2,4,4,4,3,3,4,3,4,4,3,3,4,4,4,4,3,3,3,2,2,2,2,1,3,2,4,2,2,2,2,5,5,4,5,4,4,3,3,4,4,2,4,3,2,2,2,4,3,2,3,3,3,3,4,3,6,2,4, ,3,5,1,26,1,6,1,7,1.75,1.67,4.00,3.60,4.00,3.00,2.11,3.20,3.80,2.75,2.33,2.67,3.00,2.00,2.00,3.80,3.40,4.00,3.00,2.22,4.60,3.50,3.40,2.75,.25,-.20,-.20,.00,.00,.11,.20,.00,.00,.00,-1.00,1.00,1.00,-1.00,1.00,1.00,2.00,4.00,2.00,2.00,2.00,.33,.00,4.42,.33,.25,1.75
134,2,4.00,4,2,4,2.00,2,2,4,4,5,4,3,3,3,3,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,2,3,3,3,3,3,2,7,3,6,4,4,4,3,3,3,4,4,4,4,4,4,3,4,4,4,5,5,5,5,28,1,6,1,5,3.0,5,3.0,20,1, ,9, ,3,3,2,4,4,2,3,4,4,3,2,2,3,4,4,2,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,2,2,4,3,5,7,3,6,1,2,1,1,1,4,2,4,2,2,3,3,3,1,1,2,4,2,1,4,2,2,2,5,5,5,5,0,出差國外，沒投票,3,3,1,28,1,7,1,6,3.75,3.83,2.60,4.00,4.00,4.00,3.11,2.80,3.60,4.00,3.67,4.00,3.00,3.17,2.75,3.00,4.00,4.00,4.00,3.44,1.20,4.00,2.60,1.88,-1.00,.40,.00,.00,.00,.33,-.20,.00,.00,.00,-1.00,1.00,1.00,-1.00,1.00,1.00,5.33,4.00,2.00,2.00,2.00,1.08,.00,5.25,-1.08,-1.00,3.75
21,1,5.00,5,5,3,3.00,3,3,5,5,5,5,5,5,3,3,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,3,3,2,2,2,10,3,7,5,2,2,5,1,5,5,5,5,5,5,5,3,5,5,5,6,6,6,6,25,1,6,1,0,6.0,0,6.0,3,1, ,1, ,1,1,5,2,1,4,3,5,5,5,5,3,3,3,5,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,3,1,1,2,2,2,2,5,1,5,3,3,1,5,5,3,2,1,5,2,2,2,4,3,1,1,2,6,6,1, ,3,1,2,25,1,6,1,1,5.00,5.00,3.40,5.00,5.00,5.00,4.89,2.40,3.00,5.00,4.33,5.00,1.00,3.33,4.50,3.80,5.00,5.00,5.00,5.00,1.80,5.00,3.40,2.75,-.50,.40,.00,.00,.00,.11,1.00,.00,.00,-6.00,-2.00,.00,4.00,.00,.00,1.00,6.67,5.00,3.00,2.00,2.00,.50,.00,.50,-.50,-.50,5.00
